test_id,is_female
8348,0.008
8349,0.14
8350,0.086
8351,0.114
8352,0.178
8353,0.256
8354,0.438
8355,0.872
8356,0.006
8357,0.766
8358,0.48
8359,0.058
8360,1.0
8361,0.17
8362,0.524
8363,0.024
8364,0.122
8365,0.288
8366,1.0
8367,0.816
8368,0.096
8369,1.0
8370,0.994
8371,0.002
8372,0.994
8373,0.654
8374,0.018
8375,0.934
8376,0.05
8377,0.284
8378,0.9
8379,0.002
8380,0.024
8381,1.0
8382,0.94
8383,1.0
8384,0.722
8385,0.998
8386,0.482
8387,0.34
8388,0.792
8389,0.996
8390,0.048
8391,0.148
8392,0.02
8393,1.0
8394,0.188
8395,1.0
8396,0.072
8397,0.02
8398,0.35
8399,0.944
8400,0.23
8401,0.0
8402,0.372
8403,0.544
8404,1.0
8405,0.996
8406,0.006
8407,0.964
8408,0.436
8409,0.124
8410,0.714
8411,0.074
8412,0.87
8413,0.886
8414,0.546
8415,0.694
8416,0.004
8417,0.97
8418,0.098
8419,0.718
8420,1.0
8421,0.076
8422,0.998
8423,0.998
8424,0.42
8425,0.432
8426,0.998
8427,0.032
8428,0.21
8429,0.988
8430,0.028
8431,0.11
8432,0.96
8433,1.0
8434,0.16
8435,0.982
8436,0.972
8437,0.464
8438,0.012
8439,1.0
8440,0.91
8441,0.084
8442,1.0
8443,1.0
8444,0.05
8445,0.072
8446,1.0
8447,0.022
8448,0.006
8449,0.94
8450,0.378
8451,0.02
8452,0.848
8453,0.222
8454,0.93
8455,0.878
8456,0.118
8457,0.996
8458,0.91
8459,0.022
8460,0.97
8461,0.154
8462,0.906
8463,0.008
8464,0.754
8465,0.692
8466,0.028
8467,1.0
8468,0.99
8469,1.0
8470,0.832
8471,0.0
8472,0.004
8473,0.044
8474,1.0
8475,0.096
8476,0.98
8477,0.982
8478,0.984
8479,0.002
8480,0.974
8481,0.0
8482,0.912
8483,0.096
8484,0.47
8485,0.99
8486,0.034
8487,0.988
8488,0.052
8489,0.514
8490,0.182
8491,0.61
8492,0.002
8493,0.226
8494,0.094
8495,0.032
8496,0.412
8497,0.986
8498,0.872
8499,0.918
8500,0.104
8501,0.072
8502,0.44
8503,0.014
8504,1.0
8505,1.0
8506,0.296
8507,0.508
8508,0.012
8509,0.378
8510,0.988
8511,0.19
8512,0.328
8513,0.148
8514,0.002
8515,0.996
8516,0.21
8517,0.972
8518,0.0
8519,0.998
8520,0.008
8521,0.148
8522,0.982
8523,0.032
8524,0.99
8525,0.53
8526,0.072
8527,1.0
8528,0.888
8529,0.126
8530,0.598
8531,0.866
8532,0.032
8533,1.0
8534,0.336
8535,0.566
8536,0.04
8537,1.0
8538,0.02
8539,0.334
8540,0.556
8541,0.102
8542,1.0
8543,0.36
8544,0.836
8545,0.996
8546,0.072
8547,0.128
8548,0.094
8549,0.996
8550,0.296
8551,0.124
8552,0.44
8553,0.39
8554,0.874
8555,0.352
8556,0.838
8557,0.314
8558,1.0
8559,0.898
8560,0.086
8561,1.0
8562,0.896
8563,0.068
8564,0.98
8565,0.206
8566,0.056
8567,0.998
8568,0.798
8569,0.06
8570,0.0
8571,0.014
8572,0.182
8573,0.046
8574,0.706
8575,0.784
8576,0.924
8577,0.626
8578,0.014
8579,0.91
8580,1.0
8581,0.998
8582,0.82
8583,0.996
8584,0.964
8585,0.868
8586,0.088
8587,0.968
8588,0.14
8589,0.976
8590,0.004
8591,0.026
8592,0.246
8593,0.998
8594,0.06
8595,0.016
8596,0.072
8597,0.806
8598,0.454
8599,0.002
8600,0.986
8601,0.77
8602,1.0
8603,0.982
8604,0.032
8605,1.0
8606,0.978
8607,0.344
8608,0.764
8609,0.658
8610,0.352
8611,0.608
8612,0.996
8613,1.0
8614,0.78
8615,0.98
8616,0.032
8617,0.2
8618,0.06
8619,1.0
8620,0.014
8621,1.0
8622,0.996
8623,1.0
8624,0.706
8625,0.498
8626,1.0
8627,1.0
8628,0.028
8629,0.982
8630,0.988
8631,0.514
8632,0.428
8633,0.69
8634,0.434
8635,0.16
8636,0.018
8637,1.0
8638,0.93
8639,0.416
8640,0.004
8641,1.0
8642,0.002
8643,0.746
8644,0.406
8645,0.992
8646,1.0
8647,0.676
8648,0.896
8649,0.906
8650,0.0
8651,0.058
8652,0.962
8653,0.032
8654,0.508
8655,0.03
8656,0.0
8657,0.016
8658,0.394
8659,0.006
8660,0.0
8661,1.0
8662,0.244
8663,0.958
8664,0.998
8665,0.096
8666,0.996
8667,0.738
8668,1.0
8669,0.914
8670,0.004
8671,0.326
8672,0.376
8673,0.952
8674,0.996
8675,0.184
8676,0.032
8677,1.0
8678,0.998
8679,1.0
8680,0.976
8681,0.992
8682,0.92
8683,1.0
8684,0.998
8685,0.32
8686,0.848
8687,0.95
8688,0.95
8689,1.0
8690,0.122
8691,0.972
8692,0.242
8693,0.882
8694,0.312
8695,0.07
8696,0.012
8697,0.868
8698,0.894
8699,0.808
8700,0.026
8701,0.998
8702,0.956
8703,0.688
8704,0.006
8705,0.99
8706,0.952
8707,1.0
8708,0.486
8709,1.0
8710,0.998
8711,1.0
8712,0.966
8713,0.988
8714,0.932
8715,0.98
8716,0.004
8717,0.696
8718,0.998
8719,0.55
8720,0.022
8721,0.008
8722,0.998
8723,0.0
8724,0.016
8725,0.036
8726,0.992
8727,0.0
8728,0.018
8729,0.04
8730,0.924
8731,0.01
8732,1.0
8733,0.866
8734,0.236
8735,0.99
8736,0.988
8737,0.02
8738,0.046
8739,0.234
8740,0.03
8741,0.052
8742,0.898
8743,0.02
8744,0.544
8745,1.0
8746,0.002
8747,0.406
8748,0.358
8749,0.996
8750,0.632
8751,0.226
8752,0.91
8753,0.0
8754,0.006
8755,0.006
8756,1.0
8757,0.928
8758,1.0
8759,0.834
8760,0.72
8761,0.52
8762,0.98
8763,0.008
8764,0.456
8765,0.736
8766,0.472
8767,0.962
8768,0.996
8769,0.93
8770,0.942
8771,0.006
8772,0.01
8773,0.036
8774,0.898
8775,0.01
8776,0.984
8777,0.938
8778,0.994
8779,1.0
8780,0.74
8781,0.912
8782,0.96
8783,0.042
8784,0.622
8785,0.994
8786,0.006
8787,0.976
8788,0.996
8789,0.38
8790,0.122
8791,1.0
8792,0.802
8793,0.002
8794,0.032
8795,0.078
8796,0.914
8797,0.008
8798,0.462
8799,0.27
8800,0.976
8801,1.0
8802,0.856
8803,0.288
8804,0.71
8805,0.006
8806,0.928
8807,0.964
8808,0.042
8809,0.006
8810,0.998
8811,0.0
8812,0.026
8813,0.014
8814,0.958
8815,0.972
8816,0.026
8817,0.494
8818,0.852
8819,0.216
8820,0.31
8821,0.004
8822,0.048
8823,0.926
8824,0.176
8825,0.022
8826,0.026
8827,0.144
8828,0.216
8829,0.57
8830,0.968
8831,0.046
8832,0.698
8833,0.996
8834,0.992
8835,0.998
8836,0.134
8837,0.95
8838,0.134
8839,0.802
8840,0.916
8841,0.022
8842,0.99
8843,0.938
8844,0.004
8845,0.114
8846,0.0
8847,0.056
8848,0.104
8849,1.0
8850,0.398
8851,0.99
8852,0.92
8853,0.99
8854,0.038
8855,0.994
8856,0.588
8857,0.998
8858,1.0
8859,0.992
8860,0.526
8861,0.14
8862,0.406
8863,1.0
8864,0.282
8865,0.004
8866,0.046
8867,0.832
8868,0.976
8869,0.914
8870,0.882
8871,0.68
8872,0.804
8873,1.0
8874,0.014
8875,0.99
8876,0.938
8877,0.99
8878,0.996
8879,1.0
8880,0.136
8881,0.772
8882,0.016
8883,0.026
8884,0.004
8885,0.01
8886,0.742
8887,0.716
8888,0.018
8889,0.84
8890,0.996
8891,0.058
8892,0.006
8893,0.456
8894,0.886
8895,0.538
8896,0.266
8897,0.044
8898,0.306
8899,0.944
8900,0.24
8901,0.058
8902,0.0
8903,0.074
8904,0.022
8905,0.928
8906,0.022
8907,0.024
8908,0.048
8909,0.002
8910,0.83
8911,0.014
8912,0.998
8913,0.968
8914,0.67
8915,0.086
8916,0.944
8917,0.03
8918,0.996
8919,0.966
8920,0.992
8921,0.99
8922,0.968
8923,0.198
8924,0.926
8925,0.3
8926,0.994
8927,0.04
8928,0.954
8929,1.0
8930,0.982
8931,0.04
8932,0.138
8933,0.164
8934,0.942
8935,0.846
8936,0.004
8937,0.99
8938,1.0
8939,0.002
8940,1.0
8941,0.022
8942,0.032
8943,0.692
8944,0.138
8945,0.86
8946,0.706
8947,0.992
8948,0.996
8949,0.044
8950,0.824
8951,1.0
8952,0.976
8953,0.87
8954,0.604
8955,0.446
8956,0.974
8957,0.808
8958,0.786
8959,0.034
8960,0.874
8961,0.15
8962,0.976
8963,0.456
8964,1.0
8965,0.248
8966,0.294
8967,1.0
8968,0.074
8969,0.036
8970,0.004
8971,1.0
8972,0.824
8973,0.972
8974,0.928
8975,0.826
8976,0.028
8977,0.322
8978,0.826
8979,0.876
8980,0.224
8981,0.464
8982,1.0
8983,0.968
8984,0.942
8985,0.658
8986,1.0
8987,0.996
8988,0.002
8989,0.26
8990,0.944
8991,0.06
8992,0.5
8993,1.0
8994,0.808
8995,0.802
8996,0.044
8997,0.008
8998,0.476
8999,0.946
9000,0.32
9001,0.004
9002,0.004
9003,0.382
9004,0.614
9005,0.252
9006,0.318
9007,0.85
9008,0.022
9009,0.058
9010,0.172
9011,0.092
9012,0.714
9013,0.794
9014,0.912
9015,0.986
9016,0.894
9017,0.014
9018,1.0
9019,0.04
9020,0.708
9021,0.006
9022,0.026
9023,0.006
9024,0.026
9025,0.088
9026,0.056
9027,0.994
9028,0.096
9029,0.11
9030,0.004
9031,0.174
9032,0.998
9033,0.0
9034,0.196
9035,0.996
9036,0.028
9037,0.018
9038,0.022
9039,0.942
9040,0.002
9041,0.158
9042,0.194
9043,0.996
9044,0.532
9045,0.592
9046,0.89
9047,0.014
9048,0.542
9049,0.006
9050,0.39
9051,0.992
9052,0.074
9053,0.572
9054,0.04
9055,0.638
9056,0.444
9057,0.928
9058,0.886
9059,0.024
9060,0.96
9061,0.95
9062,1.0
9063,0.99
9064,0.996
9065,0.326
9066,0.012
9067,1.0
9068,0.3
9069,0.732
9070,0.994
9071,0.018
9072,0.96
9073,0.746
9074,0.024
9075,0.534
9076,0.176
9077,0.988
9078,0.004
9079,0.636
9080,0.002
9081,1.0
9082,0.482
9083,0.062
9084,0.126
9085,0.978
9086,0.062
9087,0.946
9088,0.648
9089,0.762
9090,0.968
9091,0.13
9092,0.91
9093,0.12
9094,0.132
9095,0.192
9096,0.152
9097,0.498
9098,1.0
9099,0.028
9100,0.204
9101,1.0
9102,0.01
9103,0.936
9104,0.776
9105,0.994
9106,1.0
9107,0.99
9108,0.84
9109,1.0
9110,1.0
9111,0.104
9112,0.332
9113,0.99
9114,1.0
9115,0.884
9116,0.0
9117,0.808
9118,0.978
9119,0.736
9120,0.006
9121,0.998
9122,0.146
9123,0.988
9124,0.908
9125,0.796
9126,0.97
9127,0.656
9128,0.998
9129,0.744
9130,0.092
9131,0.658
9132,0.994
9133,0.014
9134,0.196
9135,0.936
9136,0.39
9137,0.042
9138,0.004
9139,0.866
9140,0.958
9141,0.792
9142,1.0
9143,0.174
9144,0.924
9145,0.036
9146,0.982
9147,0.638
9148,1.0
9149,0.008
9150,0.338
9151,0.408
9152,0.03
9153,0.284
9154,1.0
9155,0.004
9156,0.984
9157,0.76
9158,0.238
9159,0.996
9160,1.0
9161,0.094
9162,0.048
9163,0.432
9164,0.358
9165,0.476
9166,0.162
9167,0.18
9168,0.988
9169,0.974
9170,0.212
9171,0.006
9172,0.012
9173,0.028
9174,0.888
9175,0.966
9176,0.504
9177,0.96
9178,0.03
9179,0.274
9180,0.038
9181,0.976
9182,0.55
9183,0.988
9184,0.02
9185,0.022
9186,0.602
9187,1.0
9188,0.992
9189,0.318
9190,0.128
9191,0.906
9192,0.168
9193,0.918
9194,0.598
9195,1.0
9196,0.64
9197,0.506
9198,0.004
9199,0.562
9200,0.948
9201,0.002
9202,0.7
9203,1.0
9204,0.998
9205,0.994
9206,1.0
9207,0.016
9208,0.004
9209,0.576
9210,0.798
9211,0.99
9212,0.884
9213,0.292
9214,0.106
9215,0.17
9216,0.726
9217,0.122
9218,0.572
9219,0.512
9220,1.0
9221,0.958
9222,0.09
9223,0.162
9224,0.93
9225,0.0
9226,0.032
9227,0.0
9228,0.006
9229,0.13
9230,0.554
9231,0.5
9232,0.012
9233,0.024
9234,0.994
9235,0.08
9236,0.998
9237,0.652
9238,0.01
9239,0.794
9240,0.014
9241,0.886
9242,0.81
9243,0.24
9244,0.736
9245,0.442
9246,0.754
9247,0.514
9248,0.182
9249,0.002
9250,0.2
9251,0.278
9252,0.14
9253,1.0
9254,0.888
9255,0.012
9256,0.08
9257,0.934
9258,0.994
9259,0.676
9260,0.36
9261,0.006
9262,0.172
9263,1.0
9264,0.932
9265,0.94
9266,0.302
9267,0.0
9268,0.006
9269,0.88
9270,0.05
9271,0.01
9272,0.24
9273,0.014
9274,0.04
9275,0.54
9276,0.014
9277,0.928
9278,0.184
9279,0.684
9280,0.966
9281,0.992
9282,0.608
9283,0.122
9284,0.998
9285,0.962
9286,0.004
9287,0.602
9288,0.018
9289,0.342
9290,0.008
9291,0.994
9292,0.012
9293,0.004
9294,0.114
9295,0.344
9296,0.442
9297,0.018
9298,0.0
9299,0.988
9300,1.0
9301,0.46
9302,0.958
9303,0.394
9304,0.0
9305,0.032
9306,0.384
9307,0.048
9308,0.322
9309,0.73
9310,0.996
9311,0.024
9312,0.084
9313,0.002
9314,0.084
9315,0.608
9316,0.026
9317,0.008
9318,0.166
9319,0.008
9320,0.924
9321,1.0
9322,1.0
9323,0.094
9324,0.724
9325,0.232
9326,0.042
9327,0.504
9328,0.468
9329,0.42
9330,0.996
9331,0.008
9332,0.988
9333,0.086
9334,0.312
9335,0.386
9336,0.336
9337,1.0
9338,0.0
9339,0.344
9340,0.994
9341,0.434
9342,0.604
9343,0.23
9344,0.956
9345,0.974
9346,0.788
9347,0.268
9348,0.98
9349,0.996
9350,0.896
9351,0.004
9352,0.004
9353,0.646
9354,0.496
9355,0.526
9356,0.016
9357,0.13
9358,0.154
9359,0.38
9360,0.434
9361,0.744
9362,0.704
9363,0.898
9364,0.924
9365,0.046
9366,0.908
9367,0.8
9368,0.734
9369,0.978
9370,0.448
9371,0.936
9372,0.562
9373,0.232
9374,0.422
9375,0.33
9376,0.974
9377,0.088
9378,0.36
9379,0.906
9380,0.056
9381,0.436
9382,1.0
9383,0.9
9384,0.95
9385,1.0
9386,1.0
9387,0.992
9388,0.146
9389,0.924
9390,0.756
9391,0.932
9392,0.208
9393,0.846
9394,0.002
9395,0.012
9396,0.014
9397,0.054
9398,0.284
9399,0.998
9400,0.11
9401,0.37
9402,0.084
9403,0.044
9404,0.224
9405,0.222
9406,0.792
9407,0.34
9408,1.0
9409,0.692
9410,0.332
9411,0.032
9412,0.926
9413,0.474
9414,0.998
9415,0.022
9416,1.0
9417,0.618
9418,0.906
9419,0.366
9420,0.806
9421,0.208
9422,0.998
9423,0.89
9424,0.014
9425,0.332
9426,1.0
9427,0.122
9428,0.012
9429,0.008
9430,0.21
9431,0.976
9432,0.982
9433,0.516
9434,0.992
9435,1.0
9436,0.03
9437,0.43
9438,1.0
9439,1.0
9440,0.598
9441,1.0
9442,1.0
9443,1.0
9444,0.596
9445,0.768
9446,0.004
9447,0.09
9448,0.908
9449,0.964
9450,0.052
9451,0.144
9452,0.894
9453,0.548
9454,0.998
9455,0.052
9456,0.464
9457,0.494
9458,0.072
9459,0.932
9460,0.024
9461,0.002
9462,0.87
9463,0.998
9464,0.0
9465,0.916
9466,0.994
9467,0.506
9468,1.0
9469,0.342
9470,0.694
9471,0.97
9472,0.198
9473,0.994
9474,1.0
9475,0.034
9476,0.004
9477,0.002
9478,0.574
9479,0.908
9480,0.754
9481,0.024
9482,0.404
9483,0.044
9484,1.0
9485,0.99
9486,0.872
9487,0.018
9488,0.426
9489,0.956
9490,0.016
9491,0.448
9492,0.998
9493,1.0
9494,0.706
9495,0.0
9496,0.484
9497,0.298
9498,0.432
9499,0.844
9500,0.752
9501,0.348
9502,0.072
9503,0.262
9504,0.982
9505,0.016
9506,0.006
9507,0.94
9508,1.0
9509,0.032
9510,0.434
9511,0.996
9512,0.786
9513,0.354
9514,0.004
9515,0.974
9516,0.904
9517,0.636
9518,0.36
9519,0.062
9520,0.116
9521,0.062
9522,0.88
9523,0.154
9524,0.11
9525,0.526
9526,0.388
9527,1.0
9528,0.806
9529,0.022
9530,0.994
9531,0.652
9532,0.996
9533,0.63
9534,0.98
9535,0.258
9536,0.42
9537,0.034
9538,0.552
9539,0.986
9540,0.03
9541,0.998
9542,0.056
9543,0.88
9544,0.128
9545,0.962
9546,0.87
9547,0.038
9548,0.664
9549,0.99
9550,0.988
9551,1.0
9552,0.672
9553,1.0
9554,0.994
9555,0.084
9556,0.344
9557,0.99
9558,0.116
9559,0.006
9560,0.954
9561,0.008
9562,0.954
9563,0.772
9564,0.842
9565,0.192
9566,0.126
9567,0.056
9568,1.0
9569,0.998
9570,0.002
9571,0.01
9572,0.996
9573,0.114
9574,0.992
9575,0.03
9576,0.022
9577,0.992
9578,0.952
9579,0.774
9580,0.094
9581,0.072
9582,0.872
9583,0.018
9584,0.006
9585,0.69
9586,0.002
9587,0.018
9588,0.192
9589,0.998
9590,0.962
9591,0.038
9592,0.1
9593,0.09
9594,0.998
9595,0.89
9596,0.002
9597,0.02
9598,1.0
9599,0.478
9600,0.274
9601,0.366
9602,0.386
9603,0.94
9604,0.056
9605,0.01
9606,0.064
9607,0.322
9608,0.114
9609,0.058
9610,0.13
9611,0.958
9612,0.594
9613,0.804
9614,0.986
9615,1.0
9616,0.2
9617,0.118
9618,0.988
9619,0.998
9620,0.638
9621,0.928
9622,0.05
9623,0.266
9624,0.984
9625,0.028
9626,0.006
9627,0.094
9628,0.998
9629,0.034
9630,0.198
9631,0.016
9632,0.982
9633,0.006
9634,0.926
9635,0.208
9636,0.988
9637,0.024
9638,0.994
9639,0.824
9640,1.0
9641,0.97
9642,0.41
9643,0.604
9644,0.93
9645,0.984
9646,0.56
9647,0.05
9648,0.014
9649,0.312
9650,0.196
9651,0.96
9652,0.016
9653,0.07
9654,0.988
9655,0.068
9656,0.964
9657,0.946
9658,0.032
9659,0.114
9660,0.426
9661,0.66
9662,0.488
9663,0.99
9664,0.832
9665,0.924
9666,0.976
9667,0.018
9668,0.99
9669,0.988
9670,0.158
9671,0.084
9672,0.568
9673,0.358
9674,0.018
9675,0.988
9676,0.128
9677,0.908
9678,0.008
9679,0.646
9680,0.09
9681,0.738
9682,0.996
9683,0.998
9684,0.01
9685,0.912
9686,0.358
9687,0.91
9688,0.896
9689,1.0
9690,0.084
9691,0.976
9692,0.976
9693,0.724
9694,0.418
9695,0.33
9696,0.584
9697,0.918
9698,0.618
9699,0.998
9700,1.0
9701,0.652
9702,0.156
9703,0.038
9704,0.924
9705,0.38
9706,0.004
9707,0.664
9708,0.09
9709,0.02
9710,0.55
9711,0.988
9712,0.378
9713,0.006
9714,1.0
9715,0.962
9716,0.038
9717,0.702
9718,0.372
9719,0.03
9720,0.106
9721,1.0
9722,0.54
9723,1.0
9724,0.026
9725,0.296
9726,0.256
9727,0.0
9728,0.984
9729,0.478
9730,0.014
9731,0.056
9732,0.656
9733,0.014
9734,0.046
9735,0.208
9736,0.998
9737,0.002
9738,1.0
9739,1.0
9740,0.99
9741,0.79
9742,0.11
9743,1.0
9744,0.32
9745,0.024
9746,0.0
9747,0.014
9748,0.0
9749,1.0
9750,0.248
9751,0.99
9752,0.016
9753,0.808
9754,0.946
9755,0.902
9756,1.0
9757,1.0
9758,0.984
9759,0.952
9760,1.0
9761,0.092
9762,0.136
9763,0.122
9764,0.984
9765,0.232
9766,0.03
9767,0.13
9768,0.246
9769,0.454
9770,0.998
9771,0.144
9772,0.014
9773,0.29
9774,0.002
9775,0.348
9776,0.978
9777,0.014
9778,0.78
9779,0.692
9780,0.45
9781,0.524
9782,0.26
9783,1.0
9784,0.996
9785,0.602
9786,0.78
9787,0.962
9788,0.316
9789,0.982
9790,0.452
9791,0.93
9792,1.0
9793,0.164
9794,0.404
9795,1.0
9796,0.576
9797,1.0
9798,0.004
9799,0.988
9800,0.032
9801,0.0
9802,0.096
9803,0.802
9804,0.85
9805,0.472
9806,0.934
9807,0.064
9808,0.98
9809,0.184
9810,1.0
9811,0.008
9812,1.0
9813,1.0
9814,0.518
9815,0.824
9816,0.688
9817,0.01
9818,0.138
9819,0.624
9820,0.368
9821,0.01
9822,0.462
9823,0.9
9824,0.01
9825,0.09
9826,0.998
9827,0.152
9828,0.718
9829,0.992
9830,0.83
9831,0.914
9832,0.002
9833,0.128
9834,0.082
9835,0.192
9836,0.026
9837,0.132
9838,0.088
9839,0.978
9840,0.126
9841,0.09
9842,0.998
9843,0.068
9844,1.0
9845,0.066
9846,0.172
9847,0.016
9848,0.042
9849,0.816
9850,0.84
9851,0.126
9852,0.026
9853,0.064
9854,0.996
9855,0.942
9856,1.0
9857,0.53
9858,0.066
9859,0.028
9860,0.016
9861,0.934
9862,0.212
9863,0.346
9864,0.582
9865,0.036
9866,0.794
9867,0.174
9868,1.0
9869,0.982
9870,0.02
9871,0.974
9872,0.228
9873,0.848
9874,0.036
9875,0.948
9876,0.0
9877,0.214
9878,0.626
9879,0.998
9880,0.998
9881,0.564
9882,0.992
9883,0.998
9884,0.024
9885,1.0
9886,0.0
9887,0.5
9888,0.0
9889,0.0
9890,0.514
9891,1.0
9892,0.84
9893,0.846
9894,0.998
9895,0.998
9896,0.938
9897,0.834
9898,0.33
9899,0.134
9900,0.992
9901,0.988
9902,0.998
9903,0.982
9904,0.996
9905,0.972
9906,0.98
9907,0.038
9908,0.076
9909,0.98
9910,0.674
9911,0.92
9912,0.012
9913,0.638
9914,0.272
9915,0.73
9916,1.0
9917,0.0
9918,1.0
9919,0.808
9920,0.442
9921,0.36
9922,0.138
9923,0.99
9924,0.156
9925,0.0
9926,0.968
9927,1.0
9928,0.34
9929,0.434
9930,0.01
9931,0.442
9932,0.286
9933,0.004
9934,0.45
9935,1.0
9936,0.934
9937,0.008
9938,0.1
9939,0.082
9940,0.244
9941,0.012
9942,0.682
9943,0.876
9944,0.126
9945,0.854
9946,0.476
9947,0.992
9948,0.714
9949,0.794
9950,0.0
9951,0.082
9952,0.04
9953,0.002
9954,0.002
9955,0.98
9956,0.988
9957,0.982
9958,0.922
9959,0.422
9960,0.54
9961,0.018
9962,0.322
9963,0.87
9964,0.022
9965,0.016
9966,0.034
9967,0.004
9968,0.012
9969,0.016
9970,0.014
9971,0.032
9972,0.094
9973,0.938
9974,0.002
9975,0.574
9976,0.744
9977,0.284
9978,0.452
9979,0.728
9980,0.112
9981,0.084
9982,0.556
9983,0.006
9984,0.972
9985,0.888
9986,0.064
9987,0.998
9988,0.46
9989,0.974
9990,0.848
9991,0.672
9992,0.352
9993,0.006
9994,0.018
9995,0.998
9996,0.994
9997,0.1
9998,0.824
9999,0.604
10000,0.998
10001,0.436
10002,0.684
10003,0.724
10004,0.01
10005,0.042
10006,0.976
10007,0.554
10008,0.744
10009,0.64
10010,0.38
10011,0.164
10012,0.318
10013,0.016
10014,0.998
10015,0.988
10016,0.04
10017,0.044
10018,0.442
10019,0.956
10020,0.896
10021,0.914
10022,1.0
10023,0.964
10024,0.004
10025,0.45
10026,0.11
10027,0.122
10028,0.288
10029,0.334
10030,0.746
10031,0.988
10032,0.234
10033,0.792
10034,1.0
10035,0.82
10036,0.608
10037,0.636
10038,0.156
10039,0.002
10040,0.082
10041,0.668
10042,0.998
10043,0.632
10044,0.006
10045,0.008
10046,0.998
10047,0.008
10048,0.918
10049,0.734
10050,0.76
10051,0.112
10052,0.998
10053,0.668
10054,1.0
10055,0.62
10056,0.066
10057,0.0
10058,0.742
10059,0.144
10060,0.992
10061,0.872
10062,0.79
10063,0.884
10064,0.166
10065,0.096
10066,1.0
10067,0.978
10068,0.984
10069,0.654
10070,0.964
10071,0.226
10072,0.02
10073,0.13
10074,0.316
10075,0.374
10076,0.024
10077,0.384
10078,1.0
10079,0.434
10080,0.998
10081,0.002
10082,0.742
10083,0.608
10084,0.508
10085,0.998
10086,0.982
10087,0.412
10088,0.718
10089,1.0
10090,0.0
10091,1.0
10092,0.062
10093,0.968
10094,0.134
10095,0.622
10096,0.986
10097,0.572
10098,0.284
10099,0.416
10100,0.99
10101,0.998
10102,0.156
10103,0.6
10104,0.916
10105,0.304
10106,1.0
10107,0.99
10108,0.012
10109,0.802
10110,0.112
10111,0.03
10112,0.214
10113,0.0
10114,0.018
10115,0.99
10116,0.864
10117,0.946
10118,0.124
10119,0.436
10120,0.006
10121,0.054
10122,0.9
10123,0.98
10124,0.98
10125,0.56
10126,0.002
10127,0.246
10128,0.58
10129,0.022
10130,0.826
10131,0.682
10132,0.15
10133,0.992
10134,0.98
10135,0.974
10136,0.052
10137,0.24
10138,0.078
10139,0.996
10140,0.0
10141,0.908
10142,0.306
10143,0.004
10144,0.706
10145,0.394
10146,0.89
10147,0.766
10148,0.966
10149,0.018
10150,0.998
10151,0.94
10152,0.998
10153,0.998
10154,0.994
10155,0.848
10156,0.356
10157,0.02
10158,0.942
10159,0.318
10160,0.284
10161,0.166
10162,0.59
10163,0.314
10164,0.99
10165,0.89
10166,0.082
10167,0.002
10168,0.842
10169,0.322
10170,0.14
10171,0.626
10172,0.996
10173,0.754
10174,0.038
10175,0.022
10176,0.258
10177,0.998
10178,0.39
10179,0.986
10180,0.254
10181,0.998
10182,0.946
10183,1.0
10184,0.162
10185,0.008
10186,0.002
10187,0.898
10188,0.328
10189,0.628
10190,0.162
10191,0.01
10192,0.768
10193,0.724
10194,1.0
10195,0.394
10196,0.706
10197,0.99
10198,0.646
10199,0.026
10200,0.866
10201,0.996
10202,0.004
10203,0.068
10204,0.688
10205,0.524
10206,0.622
10207,0.084
10208,0.008
10209,0.036
10210,0.228
10211,0.422
10212,1.0
10213,0.416
10214,0.0
10215,0.962
10216,0.998
10217,0.522
10218,1.0
10219,0.998
10220,0.726
10221,1.0
10222,0.982
10223,0.01
10224,1.0
10225,0.138
10226,0.044
10227,0.014
10228,0.716
10229,0.998
10230,0.094
10231,0.488
10232,0.936
10233,0.976
10234,0.268
10235,0.01
10236,0.43
10237,0.922
10238,0.776
10239,0.252
10240,0.546
10241,0.416
10242,0.998
10243,0.018
10244,0.396
10245,1.0
10246,0.686
10247,0.998
10248,0.06
10249,0.992
10250,0.836
10251,0.052
10252,0.996
10253,1.0
10254,0.412
10255,0.024
10256,1.0
10257,0.016
10258,0.998
10259,0.548
10260,0.99
10261,0.058
10262,0.982
10263,0.924
10264,0.98
10265,0.992
10266,0.966
10267,0.688
10268,0.972
10269,0.526
10270,0.554
10271,0.97
10272,0.006
10273,0.616
10274,1.0
10275,0.998
10276,0.412
10277,0.398
10278,0.974
10279,0.902
10280,0.01
10281,0.152
10282,1.0
10283,0.84
10284,0.998
10285,0.038
10286,0.038
10287,0.352
10288,0.142
10289,0.492
10290,0.006
10291,0.998
10292,0.014
10293,0.988
10294,0.998
10295,0.586
10296,1.0
10297,0.952
10298,0.03
10299,0.41
10300,0.058
10301,0.068
10302,0.56
10303,0.95
10304,0.104
10305,0.998
10306,0.63
10307,0.16
10308,0.816
10309,0.214
10310,0.008
10311,0.974
10312,1.0
10313,0.426
10314,0.992
10315,0.94
10316,0.268
10317,0.998
10318,1.0
10319,0.198
10320,0.302
10321,1.0
10322,0.922
10323,0.94
10324,1.0
10325,0.024
10326,1.0
10327,0.554
10328,0.436
10329,0.294
10330,0.74
10331,0.476
10332,0.05
10333,0.426
10334,0.726
10335,0.986
10336,0.894
10337,0.026
10338,1.0
10339,0.996
10340,0.344
10341,0.956
10342,0.526
10343,0.286
10344,0.04
10345,0.706
